Player Number,Player Info,Mills PWA,Win Points,Loss Points,Net Points,Situations,=,Average Points,Player Info 2
536,"Seo,Jae,R,R,LAN,P",0.483,25143,26906,-1763,721,=,-2,"Seo,Jae,R,R,LAN,P"
537,"Ryu,Jae",0.335,1801,3576,-1775,78,=,-23,"Ryu,Jae"
538,"Thomson,John,R,R,ATL,P",0.464,11522,13306,-1785,374,=,-5,"Thomson,John,R,R,ATL,P"
539,"Dinardo,Lenny,L,L,BOS,P",0.417,4565,6376,-1812,191,=,-9,"Dinardo,Lenny,L,L,BOS,P"
540,"Guzman,Angel,R,R,CHN,P",0.452,8582,10402,-1820,290,=,-6,"Guzman,Angel,R,R,CHN,P"
542,"Chacon,Shawn,R,R,NYA,P",0.474,16891,18727,-1836,535,=,-3,"Chacon,Shawn,R,R,NYA,P"
543,"Mateo,Julio,R,R,SEA,P",0.453,8899,10738,-1839,248,=,-7,"Mateo,Julio,R,R,SEA,P"
544,"Dohmann,Scott,R,R,COL,P",0.429,5561,7399,-1839,240,=,-8,"Dohmann,Scott,R,R,COL,P"
545,"Hamulack,Tim,R,L,LAN,P",0.404,3883,5724,-1841,163,=,-11,"Hamulack,Tim,R,L,LAN,P"
546,"Bautista,Denny,R,R,COL,",0.423,5162,7030,-1868,204,=,-9,"Bautista,Denny,R,R,COL,"
547,"Paronto,Chad,R,R,ATL,P",0.440,6834,8708,-1873,247,=,-8,"Paronto,Chad,R,R,ATL,P"
548,"Buchholz,Taylor,R,R,HOU",0.470,14885,16770,-1886,495,=,-4,"Buchholz,Taylor,R,R,HOU"
549,"Baez,Danys,R,R,ATL,P",0.464,12145,14048,-1903,267,=,-7,"Baez,Danys,R,R,ATL,P"
550,"Vargas,Jason,L,L,FLO,P",0.412,4446,6353,-1907,220,=,-9,"Vargas,Jason,L,L,FLO,P"
552,"Wagner,Ryan,R,R,WAS,P",0.409,4353,6281,-1928,150,=,-13,"Wagner,Ryan,R,R,WAS,P"
553,"Cassidy,Scott,R,R,SDN,P",0.423,5277,7206,-1929,186,=,-10,"Cassidy,Scott,R,R,SDN,P"
554,"Madson,Ryan,L,R,PHI,P",0.481,24290,26241,-1951,654,=,-3,"Madson,Ryan,L,R,PHI,P"
555,"Gryboski,Kevin,R,R,WAS,",0.232,848,2813,-1965,36,=,-55,"Gryboski,Kevin,R,R,WAS,"
556,"Duckworth,Brandon,R,R,K,P",0.441,7350,9320,-1970,222,=,-9,"Duckworth,Brandon,R,R,K,P"
557,"Williams,Dave,L,L,CIN,P",0.453,9603,11577,-1973,333,=,-6,"Williams,Dave,L,L,CIN,P"
558,"Lidge,Brad,R,R,HOU,P",0.476,20085,22068,-1983,360,=,-6,"Lidge,Brad,R,R,HOU,P"
559,"Traber,Billy,L,L,WAS,P",0.433,6426,8418,-1991,204,=,-10,"Traber,Billy,L,L,WAS,P"
560,"Politte,Cliff,R,R,CHA,P",0.376,3039,5046,-2007,155,=,-13,"Politte,Cliff,R,R,CHA,P"
562,"Jackson,Edwin,R,R,TBA,P",0.314,1712,3747,-2035,183,=,-11,"Jackson,Edwin,R,R,TBA,P"
563,"Affeldt,Jeremy,L,L,COL,",0.464,13271,15336,-2065,457,=,-5,"Affeldt,Jeremy,L,L,COL,"
564,"Wright,Jamey,R,R,SFN,P",0.474,19139,21214,-2075,704,=,-3,"Wright,Jamey,R,R,SFN,P"
565,"Gallo,Mike,L,L,HOU,P",0.314,1765,3860,-2096,86,=,-24,"Gallo,Mike,L,L,HOU,P"
566,"Tomko,Brett,R,R,LAN,P",0.470,16145,18240,-2096,498,=,-4,"Tomko,Brett,R,R,LAN,P"
567,"Volquez,Edinson,R,R,TEX",0.407,4653,6767,-2115,169,=,-13,"Volquez,Edinson,R,R,TEX"
568,"Lima,Jose,R,R,NYN,P",0.338,2237,4374,-2136,94,=,-23,"Lima,Jose,R,R,NYN,P"
569,"Buehrle,Mark,L,L,CHA,P",0.482,28827,30989,-2163,897,=,-2,"Buehrle,Mark,L,L,CHA,P"
570,"Loe,Kameron,R,R,TEX,P",0.459,12263,14429,-2165,366,=,-6,"Loe,Kameron,R,R,TEX,P"
572,"Morris,Matt,R,R,SFN,P",0.481,27971,30170,-2199,925,=,-2,"Morris,Matt,R,R,SFN,P"
573,"Kensing,Logan,R,R,FLO,P",0.441,8263,10469,-2206,165,=,-13,"Kensing,Logan,R,R,FLO,P"
574,"Franklin,Ryan,R,R,CIN,P",0.457,11769,13979,-2210,356,=,-6,"Franklin,Ryan,R,R,CIN,P"
575,"Elarton,Scott,R,R,KCA,P",0.470,17334,19560,-2226,513,=,-4,"Elarton,Scott,R,R,KCA,P"
576,"Fossum,Casey,L,L,TBA,P",0.473,20073,22332,-2259,613,=,-4,"Fossum,Casey,L,L,TBA,P"
577,"Eischen,Joey,L,L,WAS,P",0.238,1033,3301,-2268,87,=,-26,"Eischen,Joey,L,L,WAS,P"
578,"Baker,Scott,R,R,MIN,P",0.457,12252,14539,-2287,384,=,-6,"Baker,Scott,R,R,MIN,P"
579,"Orvella,Chad,R,R,TBA,P",0.385,3868,6182,-2315,136,=,-17,"Orvella,Chad,R,R,TBA,P"
580,"Guardado,Eddie,R,L,CIN,",0.454,11683,14058,-2375,169,=,-14,"Guardado,Eddie,R,L,CIN,"
582,"Loaiza,Esteban,R,R,OAK,",0.474,22049,24458,-2409,694,=,-3,"Loaiza,Esteban,R,R,OAK,"
583,"Hansen,Craig,R,R,BOS,P",0.411,5653,8107,-2454,182,=,-13,"Hansen,Craig,R,R,BOS,P"
584,"Gonzalez,Enrique,R,R,ARP",0.461,14541,16999,-2458,470,=,-5,"Gonzalez,Enrique,R,R,ARP"
585,"Ponson,Sidney,R,R,NYA,P",0.456,12853,15351,-2498,398,=,-6,"Ponson,Sidney,R,R,NYA,P"
586,"Yates,Tyler,R,R,ATL,P",0.423,7010,9567,-2558,219,=,-12,"Yates,Tyler,R,R,ATL,P"
587,"Remlinger,Mike,L,L,ATL,",0.380,4079,6646,-2567,105,=,-24,"Remlinger,Mike,L,L,ATL,"
588,"Astacio,Pedro,R,R,WAS,P",0.456,13491,16107,-2615,412,=,-6,"Astacio,Pedro,R,R,WAS,P"
589,"Floyd,Gavin,R,R,PHI,P",0.433,8513,11129,-2617,279,=,-9,"Floyd,Gavin,R,R,PHI,P"
590,"Bergmann,Jason,R,R,WAS,",0.422,7251,9922,-2671,307,=,-9,"Bergmann,Jason,R,R,WAS,"
592,"Marmol,Carlos,R,R,CHN,P",0.443,10908,13705,-2798,377,=,-7,"Marmol,Carlos,R,R,CHN,P"
593,"Snyder,Kyle,B,R,BOS,P",0.428,8462,11297,-2835,296,=,-10,"Snyder,Kyle,B,R,BOS,P"
594,"Hammel,Jason,R,R,TBA,P",0.408,6379,9274,-2895,216,=,-13,"Hammel,Jason,R,R,TBA,P"
595,"Accardo,Jeremy,R,R,SFN,",0.425,8211,11113,-2903,310,=,-9,"Accardo,Jeremy,R,R,SFN,"
596,"Williams,Todd,R,R,BAL,P",0.443,11401,14308,-2907,270,=,-11,"Williams,Todd,R,R,BAL,P"
597,"Rusch,Glendon,L,L,CHN,P",0.420,7675,10616,-2941,315,=,-9,"Rusch,Glendon,L,L,CHN,P"
598,"Silva,Carlos,R,R,MIN,P",0.470,23601,26612,-3011,825,=,-4,"Silva,Carlos,R,R,MIN,P"
599,"Prior,Mark,R,R,CHN,P",0.402,6267,9322,-3055,221,=,-14,"Prior,Mark,R,R,CHN,P"
600,"Mathieson,Scott,R,R,PHI",0.377,4699,7762,-3063,180,=,-17,"Mathieson,Scott,R,R,PHI"
602,"Lohse,Kyle,R,R,CIN,P",0.454,15700,18853,-3153,578,=,-5,"Lohse,Kyle,R,R,CIN,P"
603,"Ortiz,Ramon,R,R,WAS,P",0.474,29688,32901,-3213,894,=,-4,"Ortiz,Ramon,R,R,WAS,P"
604,"Marquis,Jason,L,R,SLN,P",0.470,26296,29668,-3371,889,=,-4,"Marquis,Jason,L,R,SLN,P"
605,"Hernandez,Runelvys,R,R,A,P",0.452,16231,19698,-3468,518,=,-7,"Hernandez,Runelvys,R,R,A,P"
606,"Ramirez,Elizardo,L,R,CIP",0.446,14358,17833,-3476,473,=,-7,"Ramirez,Elizardo,L,R,CIP"
607,"Messenger,Randy,R,R,FLO",0.397,6679,10159,-3480,285,=,-12,"Messenger,Randy,R,R,FLO"
608,"Byrd,Paul,R,R,CLE,P",0.469,26178,29680,-3502,826,=,-4,"Byrd,Paul,R,R,CLE,P"
609,"Eveland,Dana,L,L,MIL,P",0.353,4335,7937,-3601,148,=,-24,"Eveland,Dana,L,L,MIL,P"
610,"Gobble,Jimmy,L,L,KCA,P",0.429,10832,14443,-3611,378,=,-10,"Gobble,Jimmy,L,L,KCA,P"
612,"Mulder,Mark,L,L,SLN,P",0.442,14481,18253,-3773,439,=,-9,"Mulder,Mark,L,L,SLN,P"
613,"Rodriguez,Wandy,B,L,HOU",0.454,18924,22761,-3837,630,=,-6,"Rodriguez,Wandy,B,L,HOU"
614,"Davies,Kyle,R,R,ATL,P",0.414,9287,13132,-3845,318,=,-12,"Davies,Kyle,R,R,ATL,P"
615,"Perez,Oliver,L,L,NYN,P",0.444,15519,19399,-3880,539,=,-7,"Perez,Oliver,L,L,NYN,P"
616,"Lopez,Rodrigo,R,R,BAL,P",0.466,27150,31122,-3972,874,=,-5,"Lopez,Rodrigo,R,R,BAL,P"
617,"Chen,Bruce,L,L,BAL,P",0.408,8916,12946,-4031,471,=,-9,"Chen,Bruce,L,L,BAL,P"
618,"Pineiro,Joel,R,R,SEA,P",0.460,23586,27700,-4114,770,=,-5,"Pineiro,Joel,R,R,SEA,P"
619,"Sisco,Andrew,L,L,KCA,P",0.387,7116,11253,-4137,288,=,-14,"Sisco,Andrew,L,L,KCA,P"
620,"Mays,Joe,B,R,CIN,P",0.361,5466,9671,-4205,254,=,-17,"Mays,Joe,B,R,CIN,P"
622,"Weaver,Jeff,R,R,ANA,P",0.462,27133,31534,-4401,793,=,-6,"Weaver,Jeff,R,R,ANA,P"
623,"Kim,Byung-Hyun,R,R,COL,",0.457,23630,28066,-4436,723,=,-6,"Kim,Byung-Hyun,R,R,COL,"
624,"Perez,Odalis,L,L,KCA,P",0.440,16840,21454,-4614,592,=,-8,"Perez,Odalis,L,L,KCA,P"
625,"Burgos,Ambiorix,R,R,KCA",0.444,18199,22831,-4632,357,=,-13,"Burgos,Ambiorix,R,R,KCA"
626,"Towers,Josh,R,R,TOR,P",0.392,8487,13159,-4672,310,=,-15,"Towers,Josh,R,R,TOR,P"
627,"Ortiz,Russ,R,R,ARI,P",0.367,6540,11273,-4732,314,=,-15,"Ortiz,Russ,R,R,ARI,P"
628,"Carmona,Fausto,R,R,CLE,",0.424,13423,18232,-4809,355,=,-14,"Carmona,Fausto,R,R,CLE,"
629,"Seanez,Rudy,R,R,BOS,P",0.304,3827,8751,-4924,265,=,-19,"Seanez,Rudy,R,R,BOS,P"
630,"Moehler,Brian,R,R,FLO,P",0.434,16350,21309,-4959,572,=,-9,"Moehler,Brian,R,R,FLO,P"
632,"Johnson,Jason,R,R,BOS,P",0.425,14724,19928,-5203,556,=,-9,"Johnson,Jason,R,R,BOS,P"
633,"Turnbow,Derrick,R,R,MIL",0.415,14302,20190,-5888,280,=,-21,"Turnbow,Derrick,R,R,MIL"
634,"Dempster,Ryan,R,R,CHN,P",0.419,16862,23355,-6493,356,=,-18,"Dempster,Ryan,R,R,CHN,P"
635,"Sosa,Jorge,R,R,ATL,P",0.411,15565,22294,-6730,533,=,-13,"Sosa,Jorge,R,R,ATL,P"
